Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
239.501953,-2.201095,-2.207459,-0.006364
240.234375,-2.184646,-2.200059,-0.015413
240.966797,-2.176343,-2.192660,-0.016317
241.699219,-2.176614,-2.185260,-0.008646
242.431641,-2.184267,-2.188287,-0.004020
243.164062,-2.198523,-2.209803,-0.011280
243.896484,-2.219044,-2.231318,-0.012274
244.628906,-2.245704,-2.252834,-0.007130
245.361328,-2.278081,-2.280132,-0.002051
246.093750,-2.315920,-2.322403,-0.006483
246.826172,-2.358560,-2.364673,-0.006113
247.558594,-2.403980,-2.406944,-0.002963
248.291016,-2.449979,-2.449722,0.000257
249.023438,-2.496166,-2.494574,0.001592
249.755859,-2.541533,-2.539426,0.002107
250.488281,-2.585817,-2.584278,0.001538
251.220703,-2.629011,-2.628298,0.000713
251.953125,-2.671262,-2.665897,0.005365
252.685547,-2.712564,-2.703495,0.009069
253.417969,-2.748920,-2.741094,0.007826
254.150391,-2.778127,-2.777803,0.000323
254.882812,-2.799884,-2.788216,0.011668
255.615234,-2.813872,-2.798628,0.015244
256.347656,-2.820672,-2.809040,0.011632
257.080078,-2.820100,-2.819453,0.000648
257.812500,-2.811853,-2.801303,0.010550
258.544922,-2.795945,-2.781674,0.014271
259.277344,-2.772747,-2.762044,0.010702
260.009766,-2.743952,-2.742415,0.001537
260.742188,-2.710023,-2.704096,0.005927
261.474609,-2.671408,-2.662955,0.008453
262.207031,-2.627599,-2.621813,0.005786
262.939453,-2.581704,-2.580672,0.001032
263.671875,-2.536275,-2.539775,-0.003500
264.404297,-2.493398,-2.498945,-0.005547
265.136719,-2.453376,-2.458114,-0.004738
265.869141,-2.415963,-2.417284,-0.001321
266.601562,-2.380226,-2.381430,-0.001204
267.333984,-2.344968,-2.347659,-0.002691
268.066406,-2.311252,-2.313889,-0.002638
268.798828,-2.279142,-2.280119,-0.000977
269.531250,-2.248975,-2.251242,-0.002267
270.263672,-2.221254,-2.225329,-0.004075
270.996094,-2.195671,-2.199416,-0.003745
271.728516,-2.171943,-2.173502,-0.001560
272.460938,-2.150394,-2.154125,-0.003731
273.193359,-2.132886,-2.140296,-0.007410
273.925781,-2.119492,-2.126466,-0.006974
274.658203,-2.109511,-2.112637,-0.003126
275.390625,-2.101993,-2.103862,-0.001869
276.123047,-2.096950,-2.101045,-0.004094
276.855469,-2.093993,-2.098228,-0.004235
277.587891,-2.093064,-2.095411,-0.002347
278.320312,-2.094403,-2.094866,-0.000463
279.052734,-2.097474,-2.098075,-0.000601
279.785156,-2.101215,-2.101285,-0.000071
280.517578,-2.104567,-2.104495,0.000071
281.250000,-2.107750,-2.108313,-0.000563
281.982422,-2.111505,-2.113583,-0.002077
282.714844,-2.116305,-2.118853,-0.002548
283.447266,-2.122907,-2.124122,-0.001215
284.179688,-2.129967,-2.130065,-0.000098
284.912109,-2.137646,-2.138491,-0.000845
285.644531,-2.146879,-2.146917,-0.000038
286.376953,-2.155675,-2.155343,0.000331
287.109375,-2.163633,-2.163303,0.000330
287.841797,-2.170599,-2.168168,0.002431
288.574219,-2.176815,-2.173034,0.003781
289.306641,-2.181314,-2.177899,0.003415
290.039062,-2.182670,-2.181956,0.000714
290.771484,-2.178113,-2.170346,0.007767
291.503906,-2.168687,-2.158736,0.009951
292.236328,-2.154684,-2.147126,0.007558
292.968750,-2.135785,-2.135516,0.000269
293.701172,-2.111629,-2.105114,0.006514
294.433594,-2.081867,-2.074073,0.007793
295.166016,-2.047753,-2.043033,0.004721
295.898438,-2.012575,-2.011992,0.000583
296.630859,-1.977591,-1.977209,0.000382
297.363281,-1.943031,-1.941940,0.001090
298.095703,-1.908347,-1.906672,0.001675
298.828125,-1.872589,-1.871403,0.001186
299.560547,-1.831338,-1.824542,0.006796
300.292969,-1.785287,-1.774839,0.010448
301.025391,-1.734185,-1.725137,0.009049
301.757812,-1.677942,-1.675434,0.002508
302.490234,-1.618292,-1.614534,0.003758
303.222656,-1.555607,-1.549304,0.006303
303.955078,-1.489693,-1.484075,0.005618
304.687500,-1.421070,-1.418845,0.002224
305.419922,-1.349705,-1.350414,-0.000709
306.152344,-1.278615,-1.280176,-0.001561
306.884766,-1.208248,-1.209937,-0.001689
307.617188,-1.139059,-1.139699,-0.000640
308.349609,-1.070873,-1.071566,-0.000693
309.082031,-1.003675,-1.005107,-0.001431
309.814453,-0.938106,-0.938648,-0.000542
310.546875,-0.872174,-0.872189,-0.000014
311.279297,-0.805721,-0.807009,-0.001288
312.011719,-0.740677,-0.743243,-0.002565
312.744141,-0.676804,-0.679476,-0.002672
313.476562,-0.614287,-0.615709,-0.001422
314.208984,-0.553129,-0.554363,-0.001234
314.941406,-0.493364,-0.496750,-0.003386
315.673828,-0.435862,-0.439136,-0.003274
316.406250,-0.379740,-0.381523,-0.001783
317.138672,-0.324787,-0.325740,-0.000953
317.871094,-0.270721,-0.274006,-0.003285
318.603516,-0.217993,-0.222272,-0.004280
319.335938,-0.167414,-0.170538,-0.003124
