Index,Coefficient
213,6.186476184666390e-07
214,6.220071782081504e-07
215,6.336784963423270e-07
216,6.774029088774114e-07
217,7.127215440050350e-07
218,7.089665814419277e-07
219,7.317818244700902e-07
220,7.591480652990867e-07
221,7.862447546358453e-07
222,8.567706686335441e-07
223,8.898114174371585e-07
224,8.824490578263067e-07
225,8.868069585332705e-07
226,8.385324008486350e-07
227,7.962944437167607e-07
228,8.218524385483761e-07
229,8.072129844549636e-07
230,7.762512836961832e-07
231,7.767649776724284e-07
232,7.481402803932724e-07
233,7.543660558440024e-07
234,8.211944759750622e-07
235,8.436205689577037e-07
236,8.407227483075985e-07
237,8.645844786769885e-07
238,9.017661000143562e-07
239,9.570788961354992e-07
240,1.002798853733111e-06
241,1.029130999086192e-06
242,1.075108684744919e-06
243,1.135559500653471e-06
244,1.206025444844272e-06
245,1.287088480239618e-06
246,1.336912987426331e-06
247,1.367116055916995e-06
248,1.423879211870371e-06
249,1.482969082644559e-06
250,1.522799834674515e-06
251,1.561036242492264e-06
252,1.573985059621918e-06
253,1.530576810182538e-06
254,1.472141434533114e-06
255,1.440168375665962e-06
256,1.428431573913258e-06
257,1.442839447918232e-06
258,1.487310214542958e-06
259,1.532985834273859e-06
260,1.579901663717465e-06
261,1.627099209144944e-06
262,1.666006255618413e-06
263,1.712872517600772e-06
264,1.736159788379155e-06
265,1.715434905236179e-06
266,1.715481971586996e-06
267,1.760752638801932e-06
268,1.805047759262379e-06
269,1.847656676545739e-06
270,1.922746832860867e-06
271,2.022813987423433e-06
272,2.082360424537910e-06
273,2.092022214128519e-06
274,2.125264472851995e-06
275,2.161167003578157e-06
276,2.152896968254936e-06
277,2.155163883799105e-06
278,2.186297479056520e-06
279,2.210766979260370e-06
280,2.221976046712371e-06
281,2.237515900560538e-06
282,2.290877318955609e-06
283,2.372811877648928e-06
284,2.450438842060976e-06
285,2.544144081184641e-06
286,2.632760924825561e-06
287,2.705295855776058e-06
288,2.786743834803929e-06
289,2.812510729199857e-06
290,2.790195594570832e-06
291,2.808879571603029e-06
292,2.810013938869815e-06
293,2.776942437776597e-06
294,2.753880153250066e-06
295,2.680629904716625e-06
296,2.626305558806052e-06
297,2.682370450202143e-06
298,2.737479462666670e-06
299,2.768842477962608e-06
300,2.820012468873756e-06
301,2.838111640812713e-06
302,2.848367557817255e-06
303,2.870430762413889e-06
304,2.888279368562507e-06
305,2.958715867862338e-06
306,3.019718178620678e-06
307,3.012275328728720e-06
308,3.044708591914969e-06
309,3.098100478382548e-06
310,3.084173613387975e-06
311,3.067322040806175e-06
312,3.080036549363285e-06
313,3.082240482399357e-06
314,3.083150204474805e-06
315,3.097541593888309e-06
316,3.135699444101192e-06
317,3.184622983098961e-06
318,3.203812184437993e-06
319,3.202968855475774e-06
320,3.229182311770273e-06
321,3.261379561081412e-06
322,3.269463604738121e-06
323,3.244079380237963e-06
324,3.220082817279035e-06
325,3.210664999642177e-06
326,3.211163630112424e-06
327,3.244902927690418e-06
328,3.280903683844372e-06
329,3.277454425187898e-06
330,3.279850261606043e-06
331,3.313556135253748e-06
332,3.346414132465725e-06
