Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
326.660156,-6.766879,-6.765426,0.001453
327.392578,-6.766879,-6.765432,0.001448
328.125000,-6.766879,-6.765437,0.001441
328.857422,-6.766879,-6.765443,0.001436
329.589844,-6.766878,-6.765449,0.001429
330.322266,-6.766879,-6.765455,0.001424
331.054688,-6.766879,-6.765460,0.001418
331.787109,-6.766879,-6.765466,0.001413
332.519531,-6.766879,-6.765472,0.001407
333.251953,-6.766879,-6.765478,0.001402
333.984375,-6.766878,-6.765483,0.001395
334.716797,-6.766880,-6.765489,0.001391
335.449219,-6.766879,-6.765494,0.001385
336.181641,-6.766879,-6.765500,0.001380
336.914062,-6.766879,-6.765505,0.001374
337.646484,-6.766879,-6.765510,0.001368
338.378906,-6.766879,-6.765516,0.001364
339.111328,-6.766879,-6.765521,0.001359
339.843750,-6.766879,-6.765526,0.001353
340.576172,-6.766879,-6.765531,0.001348
341.308594,-6.766879,-6.765536,0.001342
342.041016,-6.766879,-6.765542,0.001337
342.773438,-6.766879,-6.765547,0.001332
343.505859,-6.766879,-6.765552,0.001327
344.238281,-6.766879,-6.765557,0.001322
344.970703,-6.766879,-6.765562,0.001317
345.703125,-6.766878,-6.765567,0.001311
346.435547,-6.766879,-6.765572,0.001307
347.167969,-6.766879,-6.765577,0.001302
347.900391,-6.766879,-6.765582,0.001297
348.632812,-6.766879,-6.765587,0.001292
349.365234,-6.766879,-6.765591,0.001287
350.097656,-6.766879,-6.765596,0.001283
350.830078,-6.766880,-6.765601,0.001279
351.562500,-6.766879,-6.765606,0.001274
352.294922,-6.766879,-6.765610,0.001269
353.027344,-6.766879,-6.765615,0.001264
353.759766,-6.766879,-6.765620,0.001259
354.492188,-6.766879,-6.765624,0.001254
355.224609,-6.766879,-6.765629,0.001250
355.957031,-6.766879,-6.765633,0.001245
356.689453,-6.766879,-6.765638,0.001241
357.421875,-6.766879,-6.765642,0.001236
358.154297,-6.766879,-6.765647,0.001232
358.886719,-6.766879,-6.765651,0.001227
359.619141,-6.766879,-6.765656,0.001223
360.351562,-6.766879,-6.765660,0.001219
361.083984,-6.766879,-6.765665,0.001214
361.816406,-6.766879,-6.765669,0.001210
362.548828,-6.766879,-6.765673,0.001206
363.281250,-6.766879,-6.765678,0.001202
364.013672,-6.766880,-6.765682,0.001198
364.746094,-6.766879,-6.765686,0.001193
365.478516,-6.766879,-6.765690,0.001188
366.210938,-6.766879,-6.765695,0.001184
366.943359,-6.766879,-6.765699,0.001180
367.675781,-6.766879,-6.765703,0.001176
368.408203,-6.766879,-6.765707,0.001172
369.140625,-6.766878,-6.765711,0.001167
369.873047,-6.766879,-6.765715,0.001164
370.605469,-6.766879,-6.765719,0.001160
371.337891,-6.766879,-6.765723,0.001156
372.070312,-6.766879,-6.765727,0.001152
372.802734,-6.766878,-6.765731,0.001148
373.535156,-6.766879,-6.765735,0.001144
374.267578,-6.766879,-6.765739,0.001140
375.000000,-6.766879,-6.765742,0.001136
375.732422,-6.766879,-6.765746,0.001133
376.464844,-6.766878,-6.765750,0.001128
377.197266,-6.766878,-6.765754,0.001124
377.929688,-6.766879,-6.765758,0.001121
378.662109,-6.766879,-6.765762,0.001117
379.394531,-6.766878,-6.765766,0.001113
380.126953,-6.766879,-6.765769,0.001110
380.859375,-6.766878,-6.765773,0.001105
381.591797,-6.766879,-6.765777,0.001102
382.324219,-6.766879,-6.765780,0.001098
383.056641,-6.766879,-6.765784,0.001095
383.789062,-6.766878,-6.765788,0.001091
384.521484,-6.766878,-6.765791,0.001087
385.253906,-6.766878,-6.765795,0.001084
385.986328,-6.766879,-6.765798,0.001081
386.718750,-6.766879,-6.765801,0.001077
387.451172,-6.766879,-6.765805,0.001074
388.183594,-6.766878,-6.765808,0.001070
388.916016,-6.766878,-6.765812,0.001066
389.648438,-6.766878,-6.765816,0.001063
390.380859,-6.766879,-6.765819,0.001060
391.113281,-6.766878,-6.765823,0.001055
391.845703,-6.766879,-6.765826,0.001053
392.578125,-6.766878,-6.765829,0.001049
393.310547,-6.766878,-6.765833,0.001045
394.042969,-6.766878,-6.765836,0.001042
394.775391,-6.766878,-6.765839,0.001039
395.507812,-6.766878,-6.765843,0.001036
396.240234,-6.766879,-6.765846,0.001033
396.972656,-6.766878,-6.765849,0.001029
397.705078,-6.766879,-6.765853,0.001026
398.437500,-6.766879,-6.765856,0.001023
399.169922,-6.766879,-6.765859,0.001020
399.902344,-6.766878,-6.765862,0.001016
400.634766,-6.766879,-6.765866,0.001013
401.367188,-6.766879,-6.765869,0.001010
402.099609,-6.766879,-6.765872,0.001007
402.832031,-6.766879,-6.765876,0.001003
403.564453,-6.766879,-6.765879,0.001000
404.296875,-6.766878,-6.765882,0.000997
405.029297,-6.766879,-6.765885,0.000994
405.761719,-6.766878,-6.765888,0.000991
406.494141,-6.766879,-6.765891,0.000988
407.226562,-6.766879,-6.765894,0.000985
407.958984,-6.766878,-6.765897,0.000982
408.691406,-6.766879,-6.765900,0.000979
409.423828,-6.766879,-6.765903,0.000976
410.156250,-6.766878,-6.765906,0.000973
410.888672,-6.766879,-6.765909,0.000971
411.621094,-6.766879,-6.765912,0.000967
412.353516,-6.766878,-6.765915,0.000964
413.085938,-6.766878,-6.765918,0.000961
413.818359,-6.766879,-6.765921,0.000959
414.550781,-6.766879,-6.765924,0.000955
415.283203,-6.766880,-6.765926,0.000953
416.015625,-6.766878,-6.765929,0.000949
416.748047,-6.766879,-6.765932,0.000947
417.480469,-6.766878,-6.765934,0.000944
418.212891,-6.766878,-6.765937,0.000941
418.945312,-6.766878,-6.765940,0.000939
419.677734,-6.766878,-6.765942,0.000936
420.410156,-6.766878,-6.765945,0.000933
421.142578,-6.766879,-6.765948,0.000931
421.875000,-6.766879,-6.765951,0.000928
422.607422,-6.766879,-6.765953,0.000925
423.339844,-6.766878,-6.765956,0.000922
424.072266,-6.766878,-6.765959,0.000920
424.804688,-6.766878,-6.765961,0.000917
425.537109,-6.766878,-6.765964,0.000914
426.269531,-6.766878,-6.765967,0.000911
427.001953,-6.766879,-6.765969,0.000910
427.734375,-6.766878,-6.765972,0.000906
428.466797,-6.766879,-6.765975,0.000904
429.199219,-6.766878,-6.765977,0.000901
429.931641,-6.766878,-6.765980,0.000898
430.664062,-6.766879,-6.765983,0.000896
431.396484,-6.766879,-6.765985,0.000894
432.128906,-6.766879,-6.765988,0.000891
432.861328,-6.766879,-6.765991,0.000889
433.593750,-6.766879,-6.765993,0.000886
434.326172,-6.766879,-6.765996,0.000883
