Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
227.783203,-2.379979,-2.374617,0.005362
228.515625,-2.425880,-2.421285,0.004595
229.248047,-2.468870,-2.467954,0.000916
229.980469,-2.509129,-2.503670,0.005459
230.712891,-2.545848,-2.536573,0.009276
231.445312,-2.577757,-2.569476,0.008282
232.177734,-2.604540,-2.602379,0.002162
232.910156,-2.624688,-2.613558,0.011130
233.642578,-2.636857,-2.618618,0.018239
234.375000,-2.639824,-2.623677,0.016146
235.107422,-2.632871,-2.628737,0.004134
235.839844,-2.615828,-2.606287,0.009542
236.572266,-2.588914,-2.575375,0.013539
237.304688,-2.553930,-2.544464,0.009466
238.037109,-2.515833,-2.513553,0.002280
238.769531,-2.475326,-2.474145,0.001180
239.501953,-2.432572,-2.431896,0.000676
240.234375,-2.389041,-2.389647,-0.000606
240.966797,-2.347121,-2.347398,-0.000277
241.699219,-2.307325,-2.309046,-0.001721
242.431641,-2.269038,-2.272107,-0.003069
243.164062,-2.232455,-2.235168,-0.002712
243.896484,-2.197609,-2.198229,-0.000620
244.628906,-2.164438,-2.169198,-0.004760
245.361328,-2.134259,-2.143266,-0.009007
246.093750,-2.108701,-2.117334,-0.008633
246.826172,-2.088771,-2.091402,-0.002631
247.558594,-2.074235,-2.077897,-0.003662
248.291016,-2.063833,-2.069643,-0.005810
249.023438,-2.057012,-2.061388,-0.004375
249.755859,-2.051797,-2.053133,-0.001336
250.488281,-2.049237,-2.054678,-0.005440
251.220703,-2.050865,-2.060674,-0.009809
251.953125,-2.057657,-2.066671,-0.009014
252.685547,-2.070241,-2.072667,-0.002426
253.417969,-2.084696,-2.081923,0.002772
254.150391,-2.098300,-2.092770,0.005530
254.882812,-2.109270,-2.103616,0.005654
255.615234,-2.116707,-2.114463,0.002244
256.347656,-2.120660,-2.117012,0.003649
257.080078,-2.121911,-2.115223,0.006688
257.812500,-2.120439,-2.113434,0.007005
258.544922,-2.115058,-2.111646,0.003412
259.277344,-2.102344,-2.094050,0.008294
260.009766,-2.082575,-2.067611,0.014964
260.742188,-2.055413,-2.041172,0.014241
261.474609,-2.020726,-2.014733,0.005993
262.207031,-1.976492,-1.970474,0.006018
262.939453,-1.925358,-1.915559,0.009799
263.671875,-1.868957,-1.860645,0.008312
264.404297,-1.809046,-1.805730,0.003316
265.136719,-1.745277,-1.745046,0.000231
265.869141,-1.679545,-1.680678,-0.001133
266.601562,-1.613728,-1.616311,-0.002583
267.333984,-1.550219,-1.551943,-0.001724
268.066406,-1.492126,-1.499260,-0.007134
268.798828,-1.440431,-1.454531,-0.014101
269.531250,-1.396009,-1.409803,-0.013795
270.263672,-1.359559,-1.365075,-0.005516
270.996094,-1.330476,-1.334730,-0.004254
271.728516,-1.307908,-1.314821,-0.006913
272.460938,-1.290144,-1.294913,-0.004769
273.193359,-1.273614,-1.275004,-0.001390
273.925781,-1.256845,-1.256531,0.000315
274.658203,-1.239713,-1.239167,0.000546
275.390625,-1.222325,-1.221803,0.000523
276.123047,-1.204490,-1.204439,0.000051
276.855469,-1.187266,-1.188586,-0.001320
277.587891,-1.171278,-1.173977,-0.002699
278.320312,-1.157153,-1.159368,-0.002215
279.052734,-1.144195,-1.144759,-0.000564
279.785156,-1.130451,-1.128578,0.001873
280.517578,-1.113939,-1.111022,0.002917
281.250000,-1.095317,-1.093466,0.001852
281.982422,-1.076386,-1.075909,0.000477
282.714844,-1.058617,-1.062256,-0.003639
283.447266,-1.045367,-1.052239,-0.006871
284.179688,-1.035667,-1.042221,-0.006554
284.912109,-1.029218,-1.032204,-0.002985
285.644531,-1.025636,-1.027116,-0.001480
286.376953,-1.023416,-1.026913,-0.003497
287.109375,-1.022759,-1.026710,-0.003950
287.841797,-1.024456,-1.026507,-0.002050
288.574219,-1.028929,-1.028726,0.000204
289.306641,-1.034776,-1.033498,0.001278
290.039062,-1.040618,-1.038270,0.002348
290.771484,-1.044481,-1.043042,0.001439
291.503906,-1.046037,-1.043982,0.002056
292.236328,-1.045048,-1.040623,0.004425
292.968750,-1.041852,-1.037265,0.004588
293.701172,-1.036296,-1.033906,0.002390
294.433594,-1.028291,-1.029646,-0.001354
295.166016,-1.018887,-1.024309,-0.005421
295.898438,-1.012075,-1.018972,-0.006897
296.630859,-1.009748,-1.013635,-0.003888
297.363281,-1.012470,-1.013703,-0.001234
298.095703,-1.017864,-1.020635,-0.002771
298.828125,-1.025026,-1.027567,-0.002541
299.560547,-1.032815,-1.034499,-0.001684
300.292969,-1.043761,-1.047786,-0.004025
301.025391,-1.059805,-1.069666,-0.009861
301.757812,-1.082716,-1.091547,-0.008831
302.490234,-1.109395,-1.113427,-0.004033
303.222656,-1.138356,-1.138774,-0.000418
303.955078,-1.167800,-1.169114,-0.001314
304.687500,-1.198157,-1.199454,-0.001297
305.419922,-1.229961,-1.229794,0.000166
306.152344,-1.259705,-1.257240,0.002465
306.884766,-1.287009,-1.280240,0.006770
307.617188,-1.310893,-1.303239,0.007654
308.349609,-1.330607,-1.326238,0.004369
309.082031,-1.345826,-1.341182,0.004645
309.814453,-1.353134,-1.342913,0.010221
310.546875,-1.355622,-1.344644,0.010978
311.279297,-1.353062,-1.346375,0.006686
312.011719,-1.343107,-1.338948,0.004160
312.744141,-1.327049,-1.315471,0.011578
313.476562,-1.303902,-1.291994,0.011908
314.208984,-1.274790,-1.268517,0.006273
314.941406,-1.241169,-1.239602,0.001567
315.673828,-1.202886,-1.200494,0.002393
316.406250,-1.163191,-1.161385,0.001805
