Index,Coefficient
472,-2.699812512219069e-06
473,-2.697147237995523e-06
474,-2.682556441868655e-06
475,-2.663185114215594e-06
476,-2.659257688719663e-06
477,-2.669444256753195e-06
478,-2.657926188476267e-06
479,-2.635665168781998e-06
480,-2.633114718264551e-06
481,-2.626889909151942e-06
482,-2.607947635624441e-06
483,-2.609470129755209e-06
484,-2.616696974655497e-06
485,-2.614179948068340e-06
486,-2.617577592900489e-06
487,-2.626840114317019e-06
488,-2.642608023961657e-06
489,-2.642766503413441e-06
490,-2.652350531207048e-06
491,-2.678963710422977e-06
492,-2.682329522940563e-06
493,-2.690985638764687e-06
494,-2.692540874704719e-06
495,-2.694066779440618e-06
496,-2.739163619480678e-06
497,-2.758519713097485e-06
498,-2.719844587772968e-06
499,-2.671291213118820e-06
500,-2.652935791047639e-06
501,-2.662823135324288e-06
502,-2.674216375453398e-06
503,-2.667594117156113e-06
504,-2.644012511154870e-06
505,-2.639448211994022e-06
506,-2.658386392795364e-06
507,-2.674748202480259e-06
508,-2.672414893822861e-06
509,-2.670922867764602e-06
510,-2.701848643482663e-06
511,-2.724660816966207e-06
512,-2.715686377996462e-06
513,-2.701001449167961e-06
514,-2.687897449504817e-06
515,-2.679730414456571e-06
516,-2.664985458977753e-06
517,-2.647939254529774e-06
518,-2.656227934494382e-06
519,-2.688905851755408e-06
520,-2.710185299292789e-06
521,-2.704388862184715e-06
522,-2.675925998119055e-06
523,-2.623663476697402e-06
524,-2.574626250861911e-06
525,-2.544230483181309e-06
526,-2.542033371355501e-06
527,-2.536938154662494e-06
528,-2.498929006833350e-06
529,-2.488583731974359e-06
530,-2.485960521880770e-06
531,-2.463641067151912e-06
532,-2.453368097121711e-06
533,-2.440963498884230e-06
534,-2.438887349853758e-06
535,-2.434151838315302e-06
536,-2.451048885632190e-06
537,-2.514293782951427e-06
538,-2.569029447840876e-06
539,-2.626817831696826e-06
540,-2.675483074199292e-06
541,-2.694074964892934e-06
542,-2.689612529138685e-06
543,-2.674051756912377e-06
544,-2.713622734518140e-06
545,-2.771297431536368e-06
546,-2.809713578244555e-06
547,-2.846667939593317e-06
548,-2.862828523575445e-06
549,-2.856198989320546e-06
550,-2.848761596396798e-06
551,-2.873901621569530e-06
552,-2.892090378736611e-06
553,-2.866705699489103e-06
554,-2.828942797350464e-06
555,-2.809193574648816e-06
556,-2.823396471285378e-06
557,-2.814404751916300e-06
558,-2.783732270472683e-06
559,-2.772574816845008e-06
560,-2.764765213214559e-06
561,-2.766636725937133e-06
562,-2.765213366728858e-06
563,-2.773623691609828e-06
564,-2.769432967397734e-06
565,-2.756072035481338e-06
566,-2.777313511614921e-06
567,-2.770019591480377e-06
568,-2.747911366896005e-06
569,-2.736368969635805e-06
570,-2.722800900301081e-06
571,-2.741386651905486e-06
572,-2.731381982812309e-06
573,-2.696522869882756e-06
574,-2.696912588362466e-06
575,-2.697396212170133e-06
576,-2.654240006449982e-06
577,-2.607291889944463e-06
578,-2.573109895820380e-06
579,-2.522642489566351e-06
580,-2.491372697477345e-06
581,-2.457915343256900e-06
582,-2.388370148764807e-06
583,-2.344452468605596e-06
584,-2.305060661456082e-06
585,-2.287712277393439e-06
586,-2.302324446645798e-06
587,-2.319475925105507e-06
588,-2.331301857338985e-06
589,-2.318904989806470e-06
590,-2.322827413081541e-06
591,-2.318625547559350e-06
592,-2.336897068744292e-06
593,-2.398243395873578e-06
594,-2.393248678345117e-06
595,-2.383059154453804e-06
596,-2.381335889367620e-06
597,-2.375712256252882e-06
598,-2.428394736853079e-06
599,-2.458823473716620e-06
600,-2.453614570185891e-06
601,-2.436272325212485e-06
602,-2.406904968665913e-06
603,-2.397105618001660e-06
604,-2.405091208856902e-06
605,-2.427265144433477e-06
606,-2.421956651232904e-06
607,-2.401150140940445e-06
608,-2.399158347543562e-06
609,-2.403988219157327e-06
610,-2.407005467830459e-06
611,-2.383744458711590e-06
612,-2.377664714003913e-06
613,-2.372494918745360e-06
614,-2.328475829926901e-06
615,-2.286310291310656e-06
616,-2.265187958983006e-06
617,-2.278880174344522e-06
618,-2.273263817187399e-06
619,-2.247833663204801e-06
620,-2.269435981361312e-06
621,-2.273277232234250e-06
622,-2.252908643640694e-06
623,-2.241627271359903e-06
624,-2.224082891189028e-06
625,-2.212349045294104e-06
626,-2.206165618190425e-06
627,-2.211940000051982e-06
628,-2.206239969382295e-06
